student_id,scholarship_id,rating,interaction_type
STU0368,S0132,3,application
STU0368,S0025,3,save
STU0368,S0095,4,click
STU0368,S0064,2,click
STU0368,S0144,2,click
STU0368,S0092,4,application
STU0368,S0075,3,save
STU0369,S0047,1,save
STU0369,S0162,2,application
STU0369,S0058,3,application
STU0369,S0184,2,save
STU0369,S0200,3,save
STU0369,S0002,4,application
STU0370,S0048,2,application
STU0370,S0112,2,application
STU0370,S0028,3,application
STU0370,S0195,2,save
STU0370,S0193,2,save
STU0370,S0052,3,application
STU0370,S0150,2,click
STU0370,S0160,2,application
STU0370,S0013,3,save
STU0370,S0091,2,click
STU0370,S0177,3,save
STU0370,S0041,3,application
STU0370,S0111,4,click
STU0370,S0155,2,click
STU0370,S0072,2,click
STU0370,S0141,3,click
STU0370,S0071,3,save
STU0370,S0189,3,application
STU0370,S0016,4,application
STU0370,S0042,3,click
STU0371,S0104,3,save
STU0371,S0125,2,save
STU0371,S0149,2,click
STU0371,S0133,2,application
STU0371,S0144,4,click
STU0371,S0192,3,application
STU0371,S0008,3,application
STU0371,S0067,3,application
STU0371,S0077,1,application
STU0371,S0033,1,save
STU0371,S0031,3,application
STU0371,S0182,1,save
STU0371,S0003,3,click
STU0371,S0052,3,save
STU0371,S0069,2,application
STU0371,S0044,4,save
STU0371,S0012,3,save
STU0371,S0142,3,application
STU0371,S0063,2,application
STU0371,S0084,3,save
STU0372,S0068,3,application
STU0372,S0123,3,click
STU0372,S0106,3,application
STU0372,S0070,2,application
STU0372,S0103,3,application
STU0372,S0004,5,click
STU0372,S0127,3,click
STU0372,S0015,4,click
STU0373,S0049,2,click
STU0373,S0132,3,save
STU0373,S0004,2,click
STU0373,S0088,1,application
STU0373,S0087,2,save
STU0373,S0001,2,click
STU0373,S0174,3,click
STU0373,S0067,1,application
STU0373,S0039,3,application
STU0374,S0106,3,application
STU0374,S0136,3,application
STU0374,S0111,2,click
STU0374,S0199,4,click
STU0374,S0178,2,save
STU0374,S0006,5,application
STU0374,S0009,3,save
STU0374,S0011,3,application
STU0374,S0198,2,click
STU0374,S0181,2,save
STU0374,S0030,1,save
STU0374,S0189,4,application
STU0374,S0053,3,save
STU0374,S0171,3,click
STU0374,S0188,4,application
STU0374,S0080,1,application
STU0375,S0178,1,click
STU0375,S0003,2,application
STU0375,S0134,2,application
STU0375,S0184,2,application
STU0375,S0010,2,application
STU0375,S0182,4,save
STU0375,S0058,4,click
STU0375,S0118,4,application
STU0376,S0104,2,save
STU0376,S0162,2,click
STU0376,S0196,3,save
STU0376,S0072,4,click
STU0376,S0189,3,click
STU0376,S0154,1,application
STU0376,S0117,3,click
STU0376,S0070,3,save
STU0376,S0166,3,save
STU0376,S0176,3,click
STU0376,S0053,4,save
STU0376,S0185,2,click
STU0376,S0088,2,application
STU0376,S0180,2,save
STU0376,S0199,2,application
STU0376,S0149,2,application
STU0376,S0055,3,click
STU0376,S0012,2,click
STU0376,S0082,2,save
STU0376,S0109,3,save
STU0377,S0155,2,application
STU0377,S0096,2,click
STU0377,S0193,3,application
STU0377,S0032,3,application
STU0377,S0102,2,save
STU0377,S0126,1,application
STU0377,S0115,3,application
STU0377,S0128,3,application
STU0377,S0049,5,click
STU0377,S0145,1,application
STU0377,S0125,3,application
STU0378,S0096,3,click
STU0378,S0140,3,click
STU0378,S0080,1,save
STU0378,S0137,3,click
STU0378,S0188,3,save
STU0378,S0074,4,save
STU0378,S0002,2,application
STU0378,S0128,3,click
STU0378,S0039,4,save
STU0379,S0057,4,save
STU0379,S0065,3,application
STU0379,S0169,4,save
STU0379,S0080,3,application
STU0379,S0002,2,application
STU0379,S0157,3,click
STU0379,S0140,1,click
STU0380,S0061,2,application
STU0380,S0100,2,save
STU0380,S0073,2,application
STU0380,S0096,3,save
STU0380,S0008,3,click
STU0380,S0173,3,click
STU0380,S0181,2,click
STU0380,S0070,1,application
STU0380,S0085,2,application
STU0380,S0139,4,click
STU0380,S0080,2,application
STU0380,S0170,3,click
STU0380,S0192,3,application
STU0380,S0036,4,click
STU0380,S0177,2,save
STU0380,S0142,2,application
STU0381,S0115,2,click
STU0381,S0142,3,click
STU0381,S0141,2,application
STU0381,S0088,1,application
STU0381,S0191,3,save
STU0381,S0129,3,click
STU0381,S0021,2,application
STU0381,S0168,5,save
STU0381,S0002,2,click
STU0381,S0169,2,application
STU0381,S0037,2,save
STU0381,S0127,3,save
STU0381,S0031,3,click
STU0381,S0005,2,save
STU0381,S0046,1,click
STU0381,S0186,4,application
STU0381,S0024,3,save
STU0381,S0194,2,application
STU0381,S0091,4,application
STU0381,S0195,1,application
STU0382,S0127,3,click
STU0382,S0089,3,application
STU0382,S0018,2,save
STU0382,S0027,1,save
STU0382,S0020,2,application
STU0382,S0174,2,save
STU0382,S0176,2,application
STU0382,S0119,3,click
STU0382,S0199,2,application
STU0382,S0040,1,application
STU0382,S0039,3,click
STU0382,S0113,2,application
STU0382,S0107,2,click
STU0383,S0046,4,click
STU0383,S0070,2,save
STU0383,S0138,3,save
STU0383,S0194,3,application
STU0383,S0103,3,click
STU0383,S0136,2,click
STU0383,S0056,4,click
STU0383,S0087,3,click
STU0384,S0200,3,application
STU0384,S0196,3,click
STU0384,S0044,3,save
STU0384,S0133,3,click
STU0384,S0042,2,save
STU0384,S0068,3,click
STU0385,S0168,4,save
STU0385,S0069,3,click
STU0385,S0101,2,save
STU0385,S0052,3,save
STU0385,S0162,3,application
STU0385,S0017,2,click
STU0385,S0177,3,click
STU0386,S0088,3,click
STU0386,S0061,5,click
STU0386,S0178,2,save
STU0386,S0106,2,click
STU0386,S0068,2,application
STU0386,S0193,3,application
STU0386,S0008,5,click
STU0386,S0067,1,save
STU0386,S0155,2,application
STU0386,S0101,1,application
STU0386,S0120,2,application
STU0386,S0091,2,application
STU0386,S0156,2,click
STU0386,S0078,1,application
STU0386,S0103,3,application
STU0386,S0104,2,save
STU0386,S0011,2,click
STU0386,S0092,3,application
STU0386,S0048,2,click
STU0387,S0023,3,save
STU0387,S0009,1,save
STU0387,S0122,1,save
STU0387,S0149,3,click
STU0387,S0169,2,save
STU0387,S0040,4,application
STU0387,S0047,3,save
STU0387,S0138,3,save
STU0387,S0192,3,click
STU0387,S0053,4,click
STU0387,S0182,4,save
STU0387,S0096,2,save
STU0388,S0159,2,application
STU0388,S0190,4,application
STU0388,S0033,4,application
STU0388,S0086,4,save
STU0388,S0069,3,application
STU0388,S0199,2,save
STU0388,S0054,3,save
STU0389,S0130,4,save
STU0389,S0031,3,application
STU0389,S0176,3,click
STU0389,S0161,3,application
STU0389,S0067,2,click
STU0389,S0065,2,click
STU0389,S0058,2,click
STU0389,S0108,3,save
STU0389,S0155,2,click
STU0389,S0154,3,save
STU0389,S0118,3,application
STU0389,S0096,3,click
STU0389,S0072,1,application
STU0389,S0066,3,application
STU0390,S0127,1,save
STU0390,S0098,2,application
STU0390,S0042,4,click
STU0390,S0064,3,save
STU0390,S0007,3,save
STU0390,S0080,2,click
STU0390,S0033,3,application
STU0390,S0093,2,save
STU0390,S0043,3,click
STU0390,S0083,2,application
STU0391,S0047,4,save
STU0391,S0144,3,save
STU0391,S0155,3,application
STU0391,S0138,3,save
STU0391,S0163,3,click
STU0391,S0102,3,application
STU0391,S0051,1,save
STU0391,S0140,2,save
STU0391,S0133,3,click
STU0391,S0187,2,click
STU0391,S0088,3,save
STU0391,S0198,4,application
STU0391,S0033,4,application
STU0391,S0049,2,save
STU0391,S0040,2,click
STU0391,S0170,3,application
STU0391,S0077,3,save
STU0391,S0152,4,save
STU0391,S0129,3,application
STU0392,S0078,3,save
STU0392,S0145,3,click
STU0392,S0003,5,application
STU0392,S0039,3,save
STU0392,S0093,3,application
STU0392,S0038,2,click
STU0392,S0062,1,click
STU0392,S0012,3,save
STU0392,S0066,3,application
STU0392,S0123,3,click
STU0392,S0162,4,application
STU0392,S0032,3,application
STU0392,S0098,3,click
STU0392,S0033,3,save
STU0392,S0105,3,application
STU0392,S0135,3,save
STU0393,S0104,3,application
STU0393,S0011,2,save
STU0393,S0009,4,click
STU0393,S0058,3,application
STU0393,S0112,2,application
STU0393,S0193,3,application
STU0394,S0002,3,application
STU0394,S0009,2,application
STU0394,S0156,2,click
STU0394,S0039,4,click
STU0394,S0170,2,save
STU0394,S0022,2,click
STU0394,S0119,3,click
STU0394,S0057,2,save
STU0394,S0105,3,application
STU0394,S0033,3,click
STU0395,S0053,2,application
STU0395,S0179,2,click
STU0395,S0036,2,application
STU0395,S0039,1,application
STU0395,S0077,4,click
STU0395,S0097,2,save
STU0395,S0051,2,save
STU0395,S0173,2,application
STU0395,S0049,2,application
STU0395,S0200,1,application
STU0395,S0065,3,click
STU0395,S0054,2,click
STU0395,S0092,2,click
STU0395,S0033,3,application
STU0395,S0037,1,click
STU0396,S0087,1,click
STU0396,S0139,1,click
STU0396,S0174,2,click
STU0396,S0153,1,application
STU0396,S0168,3,application
STU0396,S0037,3,application
STU0396,S0198,4,click
STU0396,S0052,4,click
STU0396,S0089,3,application
STU0396,S0068,3,click
STU0396,S0077,2,application
STU0396,S0050,3,save
STU0396,S0140,2,application
STU0396,S0095,3,click
STU0396,S0135,3,save
STU0396,S0104,4,save
STU0396,S0003,3,click
STU0396,S0053,1,click
STU0396,S0106,4,click
STU0396,S0015,3,application
STU0397,S0009,3,save
STU0397,S0179,1,application
STU0397,S0149,1,application
STU0397,S0138,2,save
STU0397,S0078,3,save
STU0397,S0011,1,click
STU0398,S0195,3,application
STU0398,S0063,2,click
STU0398,S0146,3,application
STU0398,S0114,3,save
STU0398,S0173,4,application
STU0398,S0060,3,application
STU0398,S0112,1,application
STU0398,S0094,3,application
STU0398,S0031,4,application
STU0398,S0052,3,save
STU0398,S0200,2,save
STU0398,S0084,2,click
STU0398,S0075,2,click
STU0398,S0028,2,save
STU0398,S0044,4,save
STU0398,S0046,3,click
STU0398,S0038,2,click
STU0398,S0023,3,click
STU0399,S0068,3,application
STU0399,S0093,3,save
STU0399,S0100,3,click
STU0399,S0046,3,application
STU0399,S0007,1,click
STU0399,S0167,3,save
STU0399,S0103,2,click
STU0399,S0179,2,click
STU0399,S0042,2,application
STU0399,S0165,4,application
STU0399,S0109,2,click
STU0399,S0052,1,click
STU0399,S0168,2,save
STU0399,S0182,4,save
STU0399,S0195,3,click
STU0400,S0191,1,save
STU0400,S0096,3,application
STU0400,S0174,2,save
STU0400,S0184,4,click
STU0400,S0056,2,save
STU0400,S0170,3,application
STU0400,S0041,2,click
STU0400,S0199,2,application
STU0400,S0079,2,click
STU0400,S0058,2,application
STU0400,S0031,1,click
STU0400,S0114,3,application
STU0400,S0155,2,application
STU0400,S0053,3,application
STU0401,S0075,2,save
STU0401,S0107,3,application
STU0401,S0166,2,save
STU0401,S0147,2,click
STU0401,S0121,3,application
STU0401,S0185,2,save
STU0401,S0076,3,save
STU0401,S0163,1,application
STU0401,S0180,2,save
STU0401,S0137,1,application
STU0401,S0135,1,save
STU0401,S0027,3,save
STU0401,S0186,3,application
STU0401,S0054,3,save
STU0401,S0017,4,save
STU0401,S0138,3,save
STU0401,S0022,1,click
STU0402,S0080,2,click
STU0402,S0078,2,click
STU0402,S0190,3,save
STU0402,S0034,2,save
STU0402,S0126,3,save
STU0402,S0045,3,application
STU0402,S0148,3,save
STU0402,S0057,3,application
STU0402,S0125,3,save
STU0402,S0159,2,save
STU0403,S0128,2,application
STU0403,S0134,2,application
STU0403,S0112,2,click
STU0403,S0018,3,application
STU0403,S0023,4,click
STU0403,S0093,3,save
STU0403,S0187,2,save
STU0403,S0158,2,click
STU0403,S0171,4,click
STU0403,S0116,3,save
STU0403,S0051,3,click
STU0403,S0136,1,click
STU0403,S0065,3,click
STU0404,S0165,2,save
STU0404,S0192,3,click
STU0404,S0036,3,click
STU0404,S0136,2,save
STU0404,S0027,3,application
STU0404,S0005,3,application
STU0404,S0142,4,save
STU0404,S0160,4,click
STU0405,S0008,1,click
STU0405,S0027,4,click
STU0405,S0166,2,click
STU0405,S0175,2,save
STU0405,S0170,4,application
STU0405,S0159,1,click
STU0405,S0002,4,save
STU0405,S0129,2,application
STU0405,S0182,2,click
STU0405,S0085,3,click
STU0405,S0197,1,click
STU0405,S0074,2,save
STU0405,S0154,2,save
STU0405,S0023,4,save
STU0405,S0164,3,click
STU0405,S0026,1,click
STU0406,S0103,3,application
STU0406,S0187,1,application
STU0406,S0031,4,save
STU0406,S0001,4,click
STU0406,S0068,2,click
STU0406,S0166,2,click
STU0406,S0007,3,save
STU0406,S0029,2,click
STU0406,S0098,2,save
STU0406,S0106,3,application
STU0407,S0088,3,save
STU0407,S0168,3,click
STU0407,S0049,2,save
STU0407,S0035,3,click
STU0407,S0078,3,application
STU0407,S0023,3,click
STU0407,S0160,5,application
STU0407,S0124,2,click
STU0407,S0045,3,click
STU0407,S0031,3,click
STU0407,S0116,3,save
STU0407,S0070,3,click
STU0407,S0143,4,application
STU0407,S0188,2,save
STU0407,S0086,1,save
STU0407,S0194,3,save
STU0407,S0200,2,save
STU0407,S0020,3,click
STU0407,S0195,3,click
STU0407,S0008,2,application
STU0408,S0104,3,click
STU0408,S0181,1,application
STU0408,S0059,3,click
STU0408,S0116,2,save
STU0408,S0190,3,click
STU0408,S0020,3,save
STU0408,S0158,2,save
STU0408,S0110,3,application
STU0409,S0004,4,click
STU0409,S0075,3,click
STU0409,S0076,3,save
STU0409,S0182,2,save
STU0409,S0044,2,save
STU0409,S0002,2,save
STU0410,S0082,2,application
STU0410,S0060,3,save
STU0410,S0005,3,save
STU0410,S0140,4,save
STU0410,S0197,3,application
STU0410,S0130,3,application
STU0410,S0169,2,application
STU0410,S0154,4,application
STU0410,S0137,4,click
STU0410,S0183,3,save
STU0410,S0068,2,click
STU0410,S0159,3,application
STU0410,S0173,3,save
STU0410,S0142,2,click
STU0410,S0014,1,save
STU0411,S0020,3,save
STU0411,S0162,2,click
STU0411,S0018,3,application
STU0411,S0015,3,application
STU0411,S0107,3,click
STU0411,S0081,2,application
STU0411,S0084,2,click
STU0411,S0088,3,save
STU0411,S0046,3,application
STU0411,S0110,3,application
STU0411,S0169,4,save
STU0411,S0189,2,click
STU0411,S0167,3,click
STU0411,S0142,2,save
STU0411,S0111,2,click
STU0412,S0192,2,application
STU0412,S0095,3,application
STU0412,S0098,3,application
STU0412,S0104,3,application
STU0412,S0018,2,click
STU0412,S0040,2,application
STU0412,S0034,3,click
STU0412,S0168,3,click
STU0412,S0069,3,save
STU0412,S0115,4,click
STU0412,S0182,2,click
STU0412,S0145,1,save
STU0412,S0144,3,click
STU0412,S0054,3,click
STU0412,S0074,4,click
STU0412,S0112,2,click
STU0412,S0133,1,click
STU0412,S0068,4,save
STU0413,S0127,3,save
STU0413,S0134,4,application
STU0413,S0151,1,click
STU0413,S0045,3,save
STU0413,S0160,1,click
STU0413,S0157,2,click
STU0413,S0188,3,save
STU0413,S0184,2,application
STU0413,S0032,2,click
STU0413,S0168,3,application
STU0413,S0171,4,click
STU0413,S0058,2,application
STU0414,S0123,3,save
STU0414,S0196,3,save
STU0414,S0179,2,save
STU0414,S0050,2,save
STU0414,S0082,2,save
STU0414,S0005,3,save
STU0414,S0015,2,application
STU0414,S0152,3,application
STU0414,S0093,3,application
STU0414,S0086,3,save
STU0414,S0149,3,application
STU0414,S0023,2,save
STU0414,S0029,3,application
STU0414,S0168,3,click
STU0414,S0097,2,save
STU0414,S0042,3,save
STU0414,S0104,2,click
STU0414,S0051,5,click
STU0415,S0167,3,application
STU0415,S0105,3,save
STU0415,S0015,4,save
STU0415,S0066,2,application
STU0415,S0001,2,application
STU0415,S0074,2,application
STU0415,S0163,3,save
STU0415,S0012,4,save
STU0415,S0185,2,click
STU0415,S0179,3,save
STU0415,S0168,3,application
STU0415,S0164,2,click
STU0415,S0138,2,click
STU0416,S0108,4,click
STU0416,S0087,1,application
STU0416,S0177,2,save
STU0416,S0060,2,click
STU0416,S0044,4,click
STU0416,S0045,3,application
STU0416,S0036,3,save
STU0416,S0059,3,save
STU0416,S0062,1,click
STU0416,S0061,1,application
STU0416,S0166,3,click
STU0416,S0189,1,click
STU0416,S0182,3,click
STU0416,S0197,2,application
STU0416,S0075,2,click
STU0416,S0127,2,click
STU0416,S0050,3,click
STU0416,S0113,3,save
STU0417,S0128,3,save
STU0417,S0189,3,save
STU0417,S0119,2,click
STU0417,S0139,3,click
STU0417,S0149,3,save
STU0417,S0140,1,save
STU0417,S0057,3,save
STU0417,S0106,2,save
STU0417,S0160,2,application
STU0417,S0101,2,click
STU0418,S0089,4,click
STU0418,S0092,4,application
STU0418,S0029,2,save
STU0418,S0061,1,application
STU0418,S0139,3,click
STU0418,S0009,2,application
STU0418,S0068,2,save
STU0418,S0057,1,application
STU0418,S0022,3,click
STU0418,S0198,3,save
STU0418,S0072,3,application
STU0418,S0150,2,application
STU0419,S0158,2,application
STU0419,S0020,2,click
STU0419,S0074,4,click
STU0419,S0141,3,save
STU0419,S0034,2,application
STU0419,S0159,3,click
STU0419,S0088,3,application
STU0419,S0199,2,application
STU0419,S0115,2,application
STU0419,S0108,2,click
STU0420,S0143,3,save
STU0420,S0074,3,application
STU0420,S0068,3,application
STU0420,S0040,3,save
STU0420,S0176,3,save
STU0420,S0149,3,save
STU0420,S0165,4,click
STU0420,S0139,2,click
STU0420,S0034,2,click
STU0420,S0062,2,click
STU0421,S0061,2,save
STU0421,S0160,3,save
STU0421,S0070,4,application
STU0421,S0124,1,save
STU0421,S0083,2,save
STU0422,S0099,3,click
STU0422,S0162,2,save
STU0422,S0167,3,click
STU0422,S0151,2,click
STU0422,S0043,2,application
STU0422,S0054,3,click
STU0422,S0126,2,application
STU0422,S0109,3,click
STU0422,S0062,1,application
STU0422,S0102,2,click
STU0422,S0136,2,save
STU0422,S0129,2,application
STU0422,S0016,2,application
STU0422,S0186,2,application
STU0422,S0037,3,click
STU0422,S0100,2,click
STU0422,S0028,3,save
STU0423,S0177,3,application
STU0423,S0024,2,click
STU0423,S0051,3,save
STU0423,S0095,3,click
STU0423,S0196,2,application
STU0423,S0016,2,click
STU0423,S0180,3,application
STU0423,S0048,2,save
STU0423,S0032,3,application
STU0423,S0163,1,click
STU0423,S0167,2,click
STU0423,S0027,2,click
STU0423,S0110,2,application
STU0423,S0033,3,save
STU0423,S0104,4,application
STU0423,S0066,2,save
STU0424,S0155,4,save
STU0424,S0052,2,save
STU0424,S0157,1,save
STU0424,S0175,4,save
STU0424,S0160,2,application
STU0424,S0107,2,application
STU0424,S0145,2,application
STU0424,S0137,4,click
STU0424,S0055,2,click
STU0424,S0063,2,save
STU0424,S0191,2,click
STU0424,S0099,4,click
STU0424,S0199,2,save
STU0424,S0102,1,save
STU0425,S0097,2,application
STU0425,S0159,4,click
STU0425,S0145,3,click
STU0425,S0200,4,click
STU0425,S0015,4,click
STU0426,S0161,2,application
STU0426,S0099,2,application
STU0426,S0014,1,click
STU0426,S0191,3,save
STU0426,S0063,3,save
STU0426,S0090,4,click
STU0426,S0024,2,click
STU0426,S0149,2,save
STU0426,S0169,2,save
STU0426,S0199,2,save
STU0426,S0085,3,application
STU0427,S0134,4,application
STU0427,S0153,2,click
STU0427,S0196,2,application
STU0427,S0019,3,click
STU0427,S0074,4,save
STU0427,S0015,3,save
STU0427,S0047,2,click
STU0427,S0050,3,save
STU0427,S0060,4,application
STU0427,S0064,5,click
STU0427,S0157,3,application
STU0427,S0135,1,save
STU0427,S0093,2,click
STU0428,S0110,2,click
STU0428,S0079,2,click
STU0428,S0178,2,click
STU0428,S0105,2,application
STU0428,S0136,3,application
STU0428,S0010,3,application
STU0428,S0130,5,application
STU0428,S0094,5,save
STU0428,S0114,1,click
STU0428,S0074,4,application
STU0428,S0149,2,click
STU0428,S0125,2,application
STU0428,S0071,3,save
STU0428,S0093,3,save
STU0429,S0129,3,click
STU0429,S0082,2,click
STU0429,S0023,5,save
STU0429,S0175,4,save
STU0429,S0198,2,save
STU0429,S0164,2,save
STU0429,S0077,3,application
STU0429,S0039,3,application
STU0430,S0157,2,application
STU0430,S0128,2,click
STU0430,S0158,3,click
STU0430,S0087,2,save
STU0430,S0055,2,application
STU0430,S0200,3,click
STU0430,S0104,3,click
STU0430,S0111,3,click
STU0430,S0116,2,click
STU0430,S0013,3,click
STU0431,S0075,2,application
STU0431,S0014,2,click
STU0431,S0107,1,save
STU0431,S0118,2,application
STU0431,S0071,3,click
STU0431,S0184,2,save
STU0431,S0044,4,click
STU0431,S0117,3,application
STU0431,S0154,1,save
STU0431,S0169,3,save
STU0431,S0017,1,click
STU0431,S0186,1,save
STU0431,S0031,1,save
STU0431,S0197,2,click
STU0432,S0157,2,save
STU0432,S0030,1,click
STU0432,S0160,3,click
STU0432,S0185,3,application
STU0432,S0065,3,click
STU0433,S0095,3,save
STU0433,S0115,1,click
STU0433,S0035,3,save
STU0433,S0059,2,click
STU0433,S0151,2,application
STU0433,S0076,3,save
STU0433,S0091,2,application
STU0433,S0074,3,application
STU0433,S0186,2,save
STU0433,S0190,2,click
STU0433,S0100,2,save
STU0433,S0111,2,save
STU0433,S0136,4,click
STU0434,S0120,4,application
STU0434,S0023,3,application
STU0434,S0117,3,save
STU0434,S0144,2,application
STU0434,S0091,4,application
STU0434,S0110,3,click
STU0434,S0111,3,save
STU0435,S0061,3,save
STU0435,S0045,3,click
STU0435,S0111,3,save
STU0435,S0063,3,click
STU0435,S0060,2,click
STU0435,S0117,2,click
STU0435,S0064,4,click
STU0435,S0134,1,application
STU0435,S0071,2,save
STU0436,S0135,3,save
STU0436,S0049,3,click
STU0436,S0179,3,click
STU0436,S0004,3,application
STU0436,S0001,2,save
STU0437,S0055,2,click
STU0437,S0063,2,click
STU0437,S0081,3,save
STU0437,S0045,3,application
STU0437,S0091,4,application
STU0437,S0006,1,application
STU0437,S0105,2,save
STU0437,S0076,4,application
STU0437,S0152,3,click
STU0437,S0140,4,click
STU0438,S0106,3,save
STU0438,S0188,2,click
STU0438,S0078,4,click
STU0438,S0047,4,click
STU0438,S0130,3,application
STU0438,S0103,2,click
STU0438,S0168,3,application
STU0438,S0199,3,application
STU0438,S0135,1,save
STU0438,S0024,3,click
STU0438,S0054,2,application
STU0438,S0153,3,save
STU0438,S0040,4,click
STU0438,S0194,2,click
STU0438,S0100,3,save
STU0438,S0116,1,click
STU0438,S0141,2,save
STU0439,S0045,4,application
STU0439,S0026,2,application
STU0439,S0107,2,application
STU0439,S0126,3,click
STU0439,S0022,2,click
STU0439,S0090,2,save
STU0439,S0050,2,click
STU0439,S0091,4,save
STU0439,S0033,3,click
STU0439,S0077,3,save
STU0439,S0102,2,click
STU0440,S0132,4,application
STU0440,S0174,3,application
STU0440,S0146,1,application
STU0440,S0196,2,save
STU0440,S0036,3,application
STU0440,S0042,4,click
STU0440,S0129,3,save
STU0440,S0044,4,save
STU0440,S0054,1,save
STU0440,S0062,3,save
STU0440,S0134,2,click
STU0440,S0093,4,application
STU0440,S0073,1,save
STU0440,S0163,3,application
STU0440,S0111,2,save
STU0440,S0076,3,click
STU0440,S0165,1,application
STU0440,S0142,2,click
STU0440,S0092,3,save
STU0441,S0150,3,save
STU0441,S0099,2,application
STU0441,S0159,4,application
STU0441,S0023,2,save
STU0441,S0178,1,save
STU0441,S0079,4,click
STU0441,S0164,2,save
STU0441,S0001,3,save
STU0441,S0047,3,application
STU0441,S0174,2,application
STU0441,S0053,2,application
STU0441,S0116,3,application
STU0441,S0138,2,save
STU0441,S0065,1,save
STU0441,S0189,3,application
STU0441,S0036,1,click
STU0441,S0092,4,application
STU0441,S0198,4,save
STU0441,S0140,2,save
STU0442,S0045,2,application
STU0442,S0036,4,application
STU0442,S0069,2,click
STU0442,S0062,3,click
STU0442,S0054,4,save
STU0442,S0008,2,click
STU0442,S0168,3,click
STU0442,S0076,2,click
STU0442,S0194,2,application
STU0442,S0001,2,save
STU0442,S0037,2,save
STU0442,S0111,3,save
STU0442,S0115,3,click
STU0442,S0046,2,application
STU0442,S0128,2,application
STU0443,S0117,2,save
STU0443,S0195,2,click
STU0443,S0199,3,save
STU0443,S0111,1,click
STU0443,S0060,3,application
STU0443,S0115,1,save
STU0443,S0046,3,click
STU0444,S0050,1,save
STU0444,S0125,3,click
STU0444,S0194,3,save
STU0444,S0127,2,save
STU0444,S0040,3,save
STU0444,S0061,4,application
STU0444,S0102,3,save
STU0444,S0035,2,click
STU0444,S0142,2,click
STU0444,S0083,2,save
STU0444,S0064,2,application
STU0444,S0193,1,click
STU0444,S0097,2,save
STU0444,S0099,4,click
STU0444,S0085,2,click
STU0444,S0073,3,click
STU0444,S0032,3,click
STU0444,S0058,3,click
STU0444,S0137,3,application
STU0445,S0148,3,application
STU0445,S0117,3,save
STU0445,S0071,4,save
STU0445,S0133,3,click
STU0445,S0110,4,save
STU0445,S0120,3,save
STU0445,S0168,2,click
STU0445,S0094,4,save
STU0446,S0111,3,application
STU0446,S0015,4,click
STU0446,S0041,2,click
STU0446,S0117,2,application
STU0446,S0148,2,save
STU0446,S0039,4,click
STU0446,S0106,3,application
STU0446,S0076,2,application
STU0446,S0037,3,save
STU0446,S0005,4,click
STU0446,S0156,3,application
STU0446,S0038,2,save
STU0446,S0072,2,save
STU0446,S0045,3,application
STU0446,S0183,3,save
STU0446,S0133,3,save
STU0446,S0019,2,click
STU0447,S0179,2,save
STU0447,S0004,3,click
STU0447,S0074,2,save
STU0447,S0111,2,save
STU0447,S0066,3,application
STU0447,S0027,3,application
STU0447,S0122,2,click
STU0447,S0013,4,click
STU0447,S0150,3,save
STU0447,S0084,5,application
STU0447,S0078,2,application
STU0447,S0155,3,save
STU0447,S0126,2,click
STU0447,S0145,3,save
STU0447,S0029,3,save
STU0448,S0066,2,click
STU0448,S0070,3,application
STU0448,S0003,3,click
STU0448,S0161,4,application
STU0448,S0160,3,click
STU0448,S0050,1,click
STU0448,S0178,3,save
STU0449,S0160,1,save
STU0449,S0134,3,application
STU0449,S0159,3,click
STU0449,S0072,2,click
STU0449,S0036,4,save
STU0449,S0046,2,application
STU0449,S0139,3,application
STU0449,S0014,2,click
STU0449,S0148,1,application
STU0449,S0149,3,click
STU0449,S0053,3,application
STU0449,S0088,3,application
STU0449,S0028,3,save
STU0449,S0107,2,click
STU0449,S0012,3,save
STU0449,S0057,1,application
STU0450,S0140,3,application
STU0450,S0130,2,save
STU0450,S0099,4,save
STU0450,S0135,2,click
STU0450,S0079,2,click
STU0450,S0100,3,save
STU0450,S0092,1,save
STU0450,S0024,2,save
STU0450,S0086,4,click
STU0450,S0022,2,save
STU0450,S0121,3,save
STU0451,S0081,3,save
STU0451,S0180,3,click
STU0451,S0011,3,application
STU0451,S0038,3,click
STU0451,S0140,1,save
STU0451,S0148,2,click
STU0451,S0094,5,click
STU0452,S0006,3,save
STU0452,S0161,4,save
STU0452,S0175,2,application
STU0452,S0091,4,save
STU0452,S0153,3,application
STU0452,S0059,4,application
STU0452,S0146,4,application
STU0453,S0046,3,application
STU0453,S0092,3,application
STU0453,S0071,5,save
STU0453,S0082,2,save
STU0453,S0061,1,save
STU0453,S0114,3,save
STU0453,S0089,3,application
STU0453,S0047,1,save
STU0453,S0164,2,click
STU0453,S0141,3,application
STU0453,S0091,2,save
STU0453,S0161,3,click
STU0453,S0002,4,click
STU0453,S0039,3,application
STU0453,S0054,4,save
STU0453,S0124,2,save
STU0453,S0129,2,application
STU0453,S0154,3,save
STU0454,S0054,3,save
STU0454,S0123,2,application
STU0454,S0181,2,save
STU0454,S0092,3,application
STU0454,S0171,3,click
STU0454,S0119,2,click
STU0454,S0008,4,application
STU0454,S0067,4,application
STU0454,S0160,2,click
STU0454,S0001,3,click
STU0454,S0138,3,application
STU0455,S0138,3,save
STU0455,S0141,4,click
STU0455,S0014,2,save
STU0455,S0083,4,click
